_id,index,Eid,Cite-By
6752b7a3d1f0e3ed14a06719,1204,2-s2.0-85049886823,6
6752b7a301d5b4ad1e919206,1205,2-s2.0-85058475370,21
6752b7a3b26569ed431ff0d2,1206,2-s2.0-85046086485,2
6752b7a16638396ae742f282,1207,2-s2.0-85047396625,1
6752b7a3785a5b7ed6cc0327,1208,2-s2.0-85114034524,1
6752b7a3761fb4b037e3ec47,1203,2-s2.0-85034268326,18
6752b7a4b8b06b06c2118e94,1209,2-s2.0-85059639710,8
6752b7a41d9d98991691c4b4,1210,2-s2.0-85018717462,5
6752b7a4d1f0e3ed14a0671a,1211,2-s2.0-85046999731,2
6752b7a401d5b4ad1e919207,1212,2-s2.0-85049894907,35
6752b7a4b26569ed431ff0d3,1213,2-s2.0-85021412297,242
6752b7a26638396ae742f283,1214,2-s2.0-85058427156,58
6752b7a4785a5b7ed6cc0328,1215,2-s2.0-85029895683,23
6752b7a41d9d98991691c4b5,1217,2-s2.0-85042592413,24
6752b7a5761fb4b037e3ec48,1216,2-s2.0-85052617324,4
6752b7a501d5b4ad1e919208,1220,2-s2.0-85043236156,29
6752b7a5b8b06b06c2118e95,1218,2-s2.0-85063408360,2
6752b7a5b26569ed431ff0d4,1221,2-s2.0-85108606381,1
6752b7a5d1f0e3ed14a0671b,1219,2-s2.0-85046816352,25
6752b7a36638396ae742f284,1222,2-s2.0-85049449308,0
6752b7a51d9d98991691c4b6,1224,2-s2.0-85039422790,103
6752b7a6b8b06b06c2118e96,1227,2-s2.0-85040784668,11
6752b7a601d5b4ad1e919209,1226,2-s2.0-85055412929,0
6752b7a46638396ae742f285,1229,2-s2.0-85071924483,0
6752b7a6d1f0e3ed14a0671c,1228,2-s2.0-85053893317,7
6752b7a6761fb4b037e3ec49,1225,2-s2.0-85055613281,27
6752b7a6b26569ed431ff0d5,1230,2-s2.0-85047144654,0
6752b7a6785a5b7ed6cc0329,1223,2-s2.0-85049849567,19
6752b7a7b8b06b06c2118e97,1235,2-s2.0-85044138050,42
6752b7a7761fb4b037e3ec4a,1237,2-s2.0-85068649705,17
6752b7a56638396ae742f286,1233,2-s2.0-85045880156,21
6752b7a71d9d98991691c4b7,1231,2-s2.0-85059160526,15
6752b7a701d5b4ad1e91920a,1232,2-s2.0-85048165592,10
6752b7a8785a5b7ed6cc032a,1238,2-s2.0-85054893986,6
6752b7a8b26569ed431ff0d6,1236,2-s2.0-85046008435,15
6752b7a8d1f0e3ed14a0671d,1234,2-s2.0-85047951043,17
6752b7a66638396ae742f287,1242,2-s2.0-85061337612,13
6752b7a8b8b06b06c2118e98,1239,2-s2.0-85056162378,48
6752b7a81d9d98991691c4b8,1240,2-s2.0-85050038650,0
6752b7a801d5b4ad1e91920b,1240,2-s2.0-85050038650,0
6752b7a8761fb4b037e3ec4b,1243,2-s2.0-85015364517,27
6752b7a9b26569ed431ff0d7,1244,2-s2.0-85047636349,17
6752b7a9d1f0e3ed14a0671e,1246,2-s2.0-85044264400,5
6752b7a9785a5b7ed6cc032b,1245,2-s2.0-85060988754,4
6752b7a91d9d98991691c4b9,1249,2-s2.0-85029477194,8
6752b7a76638396ae742f288,1248,2-s2.0-85058182042,6
6752b7a9b8b06b06c2118e99,1247,2-s2.0-85058008311,10
6752b7a901d5b4ad1e91920c,1250,2-s2.0-85043981703,5
6752b7a9761fb4b037e3ec4c,1251,2-s2.0-85049881279,31
6752b7a9d1f0e3ed14a0671f,1252,2-s2.0-85045635851,29
6752b7aa785a5b7ed6cc032c,1253,2-s2.0-85049078258,2
6752b7aab26569ed431ff0d8,1254,2-s2.0-85077976956,1
6752b7a86638396ae742f289,1256,2-s2.0-85064763801,34
6752b7aa01d5b4ad1e91920d,1257,2-s2.0-85050677167,38
6752b7aa761fb4b037e3ec4d,1259,2-s2.0-85073466512,0
6752b7aab8b06b06c2118e9a,1258,2-s2.0-85056695606,2
6752b7aa1d9d98991691c4ba,1255,2-s2.0-85053468138,66
6752b7aad1f0e3ed14a06720,1260,2-s2.0-85053852381,3
6752b7abb26569ed431ff0d9,1261,2-s2.0-85048673927,1
6752b7ab01d5b4ad1e91920e,1263,2-s2.0-85042904764,20
6752b7ab785a5b7ed6cc032d,1262,2-s2.0-85074141140,2
6752b7a96638396ae742f28a,1264,2-s2.0-85044334055,15
6752b7abb8b06b06c2118e9b,1265,2-s2.0-85045210000,3
6752b7ac761fb4b037e3ec4e,1266,2-s2.0-85053437968,2
6752b7acd1f0e3ed14a06721,1268,2-s2.0-85061041683,0
6752b7ac1d9d98991691c4bb,1267,2-s2.0-85027254776,29
6752b7acb26569ed431ff0da,1271,2-s2.0-85043379891,10
6752b7ac785a5b7ed6cc032e,1270,2-s2.0-85018444885,10
6752b7ac01d5b4ad1e91920f,1269,2-s2.0-85049571141,34
6752b7aa6638396ae742f28b,1273,2-s2.0-85030852188,2
6752b7acb8b06b06c2118e9c,1272,2-s2.0-85045523030,37
6752b7acd1f0e3ed14a06722,1274,2-s2.0-85053603968,0
6752b7ad761fb4b037e3ec4f,1274,2-s2.0-85053603968,0
6752b7adb26569ed431ff0db,1277,2-s2.0-85058859473,35
6752b7ad1d9d98991691c4bc,1276,2-s2.0-85057271810,0
6752b7ad01d5b4ad1e919210,1279,2-s2.0-85046081246,19
6752b7ad785a5b7ed6cc032f,1278,2-s2.0-85049299051,263
6752b7adb8b06b06c2118e9d,1280,2-s2.0-85059896348,3
6752b7ab6638396ae742f28c,1281,2-s2.0-85052156144,0
6752b7add1f0e3ed14a06723,1282,2-s2.0-85051326030,10
6752b7adb26569ed431ff0dc,1284,2-s2.0-84988411027,3
6752b7ad761fb4b037e3ec50,1283,2-s2.0-85042263877,22
6752b7ae1d9d98991691c4bd,1285,2-s2.0-85045664860,17
6752b7ae01d5b4ad1e919211,1286,2-s2.0-85041494308,36
6752b7ae785a5b7ed6cc0330,1287,2-s2.0-85051497857,10
6752b7aeb8b06b06c2118e9e,1288,2-s2.0-85045872589,2
6752b7ac6638396ae742f28d,1289,2-s2.0-85059273699,6
6752b7ae761fb4b037e3ec51,1292,2-s2.0-85042103079,10
6752b7aeb26569ed431ff0dd,1291,2-s2.0-85064121799,17
6752b7aed1f0e3ed14a06724,1290,2-s2.0-85101425564,772
6752b7af1d9d98991691c4be,1293,2-s2.0-85040794973,18
6752b7af01d5b4ad1e919212,1294,2-s2.0-85051390924,29
6752b7af785a5b7ed6cc0331,1295,2-s2.0-85055076097,3
6752b7ad6638396ae742f28e,1296,2-s2.0-85035215122,63
6752b7afb8b06b06c2118e9f,1297,2-s2.0-85056263164,12
6752b7af761fb4b037e3ec52,1299,2-s2.0-85048313622,231
6752b7afb26569ed431ff0de,1298,2-s2.0-85037827588,1
6752b7afd1f0e3ed14a06725,1300,2-s2.0-85042168086,44
6752b7b01d9d98991691c4bf,1301,2-s2.0-85046708364,36
6752b7b001d5b4ad1e919213,1302,2-s2.0-85045846918,2
6752b7b0785a5b7ed6cc0332,1303,2-s2.0-85051721647,8
6752b7ae6638396ae742f28f,1304,2-s2.0-85049393107,12
6752b7b0b8b06b06c2118ea0,1306,2-s2.0-85092154120,0
6752b7b0b26569ed431ff0df,1307,2-s2.0-85055716611,28
6752b7b0761fb4b037e3ec53,1305,2-s2.0-85054584634,89
6752b7b0d1f0e3ed14a06726,1308,2-s2.0-85053081646,55
6752b7b01d9d98991691c4c0,1310,2-s2.0-85031933188,1
6752b7b001d5b4ad1e919214,1309,2-s2.0-85052619951,8
6752b7b1785a5b7ed6cc0333,1311,2-s2.0-85051627190,13
6752b7af6638396ae742f290,1312,2-s2.0-85044761995,1
6752b7b1b26569ed431ff0e0,1314,2-s2.0-85099332033,3
6752b7b1b8b06b06c2118ea1,1313,2-s2.0-85056445467,27
6752b7b1761fb4b037e3ec54,1315,2-s2.0-85058482229,47
6752b7b1d1f0e3ed14a06727,1316,2-s2.0-85026629813,3
6752b7b101d5b4ad1e919215,1318,2-s2.0-85041398031,21
6752b7b11d9d98991691c4c1,1317,2-s2.0-85047244719,8
6752b7b2785a5b7ed6cc0334,1319,2-s2.0-85038874301,14
6752b7b2b26569ed431ff0e1,1322,2-s2.0-85048155785,4
6752b7b06638396ae742f291,1320,2-s2.0-85031823129,106
6752b7b2b8b06b06c2118ea2,1321,2-s2.0-85047021659,4
6752b7b2d1f0e3ed14a06728,1323,2-s2.0-85044574720,20
6752b7b201d5b4ad1e919216,1324,2-s2.0-85013345347,25
6752b7b2761fb4b037e3ec55,1325,2-s2.0-85046714400,20
6752b7b21d9d98991691c4c2,1326,2-s2.0-85042469120,5
6752b7b3b8b06b06c2118ea3,1329,2-s2.0-85047355925,0
6752b7b3b26569ed431ff0e2,1328,2-s2.0-85064709833,4
6752b7b3785a5b7ed6cc0335,1327,2-s2.0-85029420438,1
6752b7b16638396ae742f292,1330,2-s2.0-85049583944,140
6752b7b3d1f0e3ed14a06729,1331,2-s2.0-85037127627,29
6752b7b301d5b4ad1e919217,1332,2-s2.0-85050298079,168
6752b7b31d9d98991691c4c3,1334,2-s2.0-85046272787,0
6752b7b3761fb4b037e3ec56,1333,2-s2.0-85046663629,84
6752b7b3b26569ed431ff0e3,1335,2-s2.0-85019564217,96
6752b7b3b8b06b06c2118ea4,1336,2-s2.0-85053219595,2
6752b7b3785a5b7ed6cc0336,1337,2-s2.0-85045916868,23
6752b7b26638396ae742f293,1338,2-s2.0-85041415663,23
6752b7b4d1f0e3ed14a0672a,1339,2-s2.0-85053113363,52
6752b7b41d9d98991691c4c4,1341,2-s2.0-85056825187,15
6752b7b4b8b06b06c2118ea5,1343,2-s2.0-85054712562,11
6752b7b4761fb4b037e3ec57,1342,2-s2.0-85040187317,35
6752b7b4b26569ed431ff0e4,1343,2-s2.0-85054712562,11
6752b7b4785a5b7ed6cc0337,1345,2-s2.0-85042491777,10
6752b7b401d5b4ad1e919218,1340,2-s2.0-85044283056,35
6752b7b36638396ae742f294,1346,2-s2.0-85049352978,21
6752b7b5d1f0e3ed14a0672b,1347,2-s2.0-85050828521,4
6752b7b51d9d98991691c4c5,1348,2-s2.0-85047767319,5
6752b7b5761fb4b037e3ec58,1352,2-s2.0-85042091201,29
6752b7b5785a5b7ed6cc0338,1351,2-s2.0-85055902003,4
6752b7b5b8b06b06c2118ea6,1349,2-s2.0-85047817215,65
6752b7b5b26569ed431ff0e5,1350,2-s2.0-85020694367,0
6752b7b501d5b4ad1e919219,1353,2-s2.0-85047510064,17
6752b7b46638396ae742f295,1354,2-s2.0-85033368103,10
6752b7b6d1f0e3ed14a0672c,1355,2-s2.0-85091699096,2
6752b7b61d9d98991691c4c6,1356,2-s2.0-85147690537,0
6752b7b6761fb4b037e3ec59,1358,2-s2.0-85054024386,0
6752b7b6b26569ed431ff0e6,1359,2-s2.0-85031894420,6
6752b7b6b8b06b06c2118ea7,1357,2-s2.0-85058472015,25
6752b7b6785a5b7ed6cc0339,1360,2-s2.0-85033606176,10
6752b7b601d5b4ad1e91921a,1361,2-s2.0-85074961569,2
6752b7b6d1f0e3ed14a0672d,1363,2-s2.0-85057105148,5
6752b7b56638396ae742f296,1362,2-s2.0-85040844050,7
6752b7b71d9d98991691c4c7,1364,2-s2.0-85054726773,7
6752b7b7b8b06b06c2118ea8,1365,2-s2.0-85044502792,25
6752b7b7761fb4b037e3ec5a,1367,2-s2.0-85034089876,23
6752b7b7d1f0e3ed14a0672e,1369,2-s2.0-85046761537,19
6752b7b7785a5b7ed6cc033a,1370,2-s2.0-85046443732,18
6752b7b56638396ae742f297,1371,2-s2.0-85059425048,2
6752b7b81d9d98991691c4c8,1372,2-s2.0-85051757660,7
6752b7b8b26569ed431ff0e7,1366,2-s2.0-85052621603,89
6752b7b801d5b4ad1e91921b,1368,2-s2.0-85047566165,74
6752b7b8761fb4b037e3ec5b,1373,2-s2.0-85049386285,39
6752b7b8d1f0e3ed14a0672f,1374,2-s2.0-85068896088,13
6752b7b8785a5b7ed6cc033b,1376,2-s2.0-85056784182,10
6752b7b8b8b06b06c2118ea9,1375,2-s2.0-85054075836,3
6752b7b66638396ae742f298,1377,2-s2.0-85102859467,0
6752b7b81d9d98991691c4c9,1378,2-s2.0-85049336523,3
6752b7b9b26569ed431ff0e8,1379,2-s2.0-85044760937,57
6752b7b901d5b4ad1e91921c,1380,2-s2.0-85039863241,57
6752b7b9761fb4b037e3ec5c,1381,2-s2.0-85046296879,1
6752b7b9b8b06b06c2118eaa,1383,2-s2.0-85032798826,60
6752b7b9d1f0e3ed14a06730,1382,2-s2.0-85051078673,31
6752b7b76638396ae742f299,1384,2-s2.0-85051752210,10
6752b7b91d9d98991691c4ca,1386,2-s2.0-85049208273,40
6752b7b9785a5b7ed6cc033c,1385,2-s2.0-85052852129,23
6752b7bab26569ed431ff0e9,1387,2-s2.0-85040787497,14
6752b7b901d5b4ad1e91921d,1388,2-s2.0-85040378372,25
6752b7bab8b06b06c2118eab,1389,2-s2.0-85048782263,12
6752b7bad1f0e3ed14a06731,1390,2-s2.0-85058685792,2
6752b7ba761fb4b037e3ec5d,1391,2-s2.0-85062870801,4
6752b7b86638396ae742f29a,1392,2-s2.0-85031712189,11
6752b7ba1d9d98991691c4cb,1393,2-s2.0-85049352779,0
6752b7ba785a5b7ed6cc033d,1394,2-s2.0-84907768931,3
6752b7ba01d5b4ad1e91921e,1396,2-s2.0-85067124371,2
6752b7bab26569ed431ff0ea,1395,2-s2.0-85057790514,11
6752b7bbd1f0e3ed14a06732,1398,2-s2.0-85054148156,5
6752b7b96638396ae742f29b,1400,2-s2.0-85029008371,42
6752b7bb761fb4b037e3ec5e,1399,2-s2.0-85046820617,7
6752b7bb1d9d98991691c4cc,1401,2-s2.0-85059556193,4
6752b7bb785a5b7ed6cc033e,1402,2-s2.0-85024477520,31
6752b7bbb26569ed431ff0eb,1404,2-s2.0-85058983048,46
6752b7bbb8b06b06c2118eac,1397,2-s2.0-85047260087,38
6752b7bb01d5b4ad1e91921f,1403,2-s2.0-85049825501,27
6752b7bcd1f0e3ed14a06733,1405,2-s2.0-85046104168,1
6752b7ba6638396ae742f29c,1406,2-s2.0-85046700430,18
6752b7bc761fb4b037e3ec5f,1407,2-s2.0-85037973668,9
6752b7bcb26569ed431ff0ec,1410,2-s2.0-85038923018,8
6752b7bc785a5b7ed6cc033f,1409,2-s2.0-85049399922,2
6752b7bc1d9d98991691c4cd,1408,2-s2.0-85041913513,5
6752b7bcb8b06b06c2118ead,1411,2-s2.0-85042208225,42
6752b7bc01d5b4ad1e919220,1412,2-s2.0-85055341769,16
6752b7bdd1f0e3ed14a06734,1413,2-s2.0-85053919197,5
6752b7bb6638396ae742f29d,1414,2-s2.0-85040715927,140
6752b7bdb26569ed431ff0ed,1416,2-s2.0-85046829779,6
6752b7bdb8b06b06c2118eae,1418,2-s2.0-85042540518,3
6752b7bd1d9d98991691c4ce,1417,2-s2.0-85053105673,155
6752b7bd01d5b4ad1e919221,1419,2-s2.0-85063400908,2
6752b7beb26569ed431ff0ee,1423,2-s2.0-85044149582,1
6752b7be785a5b7ed6cc0340,1420,2-s2.0-85055321108,46
6752b7be761fb4b037e3ec60,1415,2-s2.0-85049535270,18
6752b7bed1f0e3ed14a06735,1421,2-s2.0-85056265944,17
6752b7beb8b06b06c2118eaf,1424,2-s2.0-85057127015,6
6752b7beb26569ed431ff0ef,1427,2-s2.0-85047939451,10
6752b7bd6638396ae742f29f,1428,2-s2.0-85046648406,4
6752b7be01d5b4ad1e919222,1425,2-s2.0-85047664244,107
6752b7bfd1f0e3ed14a06736,1429,2-s2.0-85071907038,0
6752b7bfb8b06b06c2118eb0,1432,2-s2.0-85016591795,20
6752b7bf785a5b7ed6cc0341,1430,2-s2.0-85051009683,2
6752b7bf761fb4b037e3ec61,1430,2-s2.0-85051009683,2
6752b7bf1d9d98991691c4cf,1426,2-s2.0-85048250913,37
6752b7bfb26569ed431ff0f0,1433,2-s2.0-85059516216,6
6752b7bf01d5b4ad1e919223,1434,2-s2.0-85043587817,22
6752b7bd6638396ae742f2a0,1435,2-s2.0-85058016532,0
6752b7bfb8b06b06c2118eb1,1436,2-s2.0-85058151306,6
6752b7c0d1f0e3ed14a06737,1436,2-s2.0-85058151306,6
6752b7c0761fb4b037e3ec62,1438,2-s2.0-85057541176,1
6752b7c01d9d98991691c4d0,1439,2-s2.0-85061773136,1
6752b7c0b26569ed431ff0f1,1441,2-s2.0-85017240517,32
6752b7c001d5b4ad1e919224,1442,2-s2.0-85057759345,4
6752b7c0b8b06b06c2118eb2,1443,2-s2.0-85044713414,19
6752b7be6638396ae742f2a1,1444,2-s2.0-85044919836,11
6752b7c0785a5b7ed6cc0342,1440,2-s2.0-85053284118,27
6752b7c11d9d98991691c4d1,1446,2-s2.0-85063214408,26
6752b7c1761fb4b037e3ec63,1447,2-s2.0-84975121979,7
6752b7c1d1f0e3ed14a06738,1445,2-s2.0-85046377779,164
6752b7c1b26569ed431ff0f2,1448,2-s2.0-85074963258,6
6752b7c1b8b06b06c2118eb3,1448,2-s2.0-85074963258,6
6752b7c101d5b4ad1e919225,1450,2-s2.0-85050754824,1
6752b7bf6638396ae742f2a2,1451,2-s2.0-85056354694,1
6752b7c1785a5b7ed6cc0343,1452,2-s2.0-85053735350,4
6752b7c21d9d98991691c4d2,1453,2-s2.0-85051498032,57
6752b7c2761fb4b037e3ec64,1454,2-s2.0-85055547526,23
6752b7c2b26569ed431ff0f3,1456,2-s2.0-85045475578,18
6752b7c2b8b06b06c2118eb4,1457,2-s2.0-85050595548,25
6752b7c2d1f0e3ed14a06739,1455,2-s2.0-85065031483,3
6752b7c201d5b4ad1e919226,1458,2-s2.0-85048958478,25
6752b7c06638396ae742f2a3,1459,2-s2.0-85033602161,9
6752b7c21d9d98991691c4d3,1460,2-s2.0-85030456884,11
6752b7c2785a5b7ed6cc0344,1461,2-s2.0-85057522094,1
6752b7c3b8b06b06c2118eb5,1462,2-s2.0-85057156209,1
6752b7c301d5b4ad1e919227,1465,2-s2.0-85045203313,4
6752b7c3b26569ed431ff0f4,1466,2-s2.0-85021758852,6
6752b7c3d1f0e3ed14a0673a,1464,2-s2.0-85042857262,150
6752b7c16638396ae742f2a4,1467,2-s2.0-85053463395,3
6752b7c31d9d98991691c4d4,1468,2-s2.0-85060557114,0
6752b7c3b8b06b06c2118eb6,1469,2-s2.0-85051567942,14
6752b7c3b26569ed431ff0f5,1473,2-s2.0-85049196740,2
6752b7c301d5b4ad1e919228,1472,2-s2.0-85019954349,3
6752b7c4d1f0e3ed14a0673b,1474,2-s2.0-85045052022,26
6752b7c4785a5b7ed6cc0345,1470,2-s2.0-85045861780,8
6752b7c4761fb4b037e3ec66,1471,2-s2.0-85059460372,45
6752b7c26638396ae742f2a5,1476,2-s2.0-85042373126,18
6752b7c41d9d98991691c4d5,1475,2-s2.0-85052156847,0
6752b7c4b26569ed431ff0f6,1478,2-s2.0-85049737640,7
6752b7c4b8b06b06c2118eb7,1477,2-s2.0-85051290622,0
6752b7c401d5b4ad1e919229,1479,2-s2.0-85052633538,3
6752b7c5785a5b7ed6cc0346,1480,2-s2.0-85046072255,3
6752b7c5d1f0e3ed14a0673c,1481,2-s2.0-85066099543,3
6752b7c51d9d98991691c4d6,1483,2-s2.0-85048183620,23
6752b7c36638396ae742f2a6,1482,2-s2.0-85045856760,18
6752b7c5761fb4b037e3ec67,1484,2-s2.0-85036480151,32
6752b7c5b8b06b06c2118eb8,1486,2-s2.0-85056400294,5
6752b7c5b26569ed431ff0f7,1485,2-s2.0-85054590025,30
6752b7c501d5b4ad1e91922a,1487,2-s2.0-85038091892,374
6752b7c5d1f0e3ed14a0673d,1489,2-s2.0-85044978366,20
6752b7c6785a5b7ed6cc0347,1488,2-s2.0-85064125904,2
6752b7c61d9d98991691c4d7,1490,2-s2.0-85042114535,0
6752b7c46638396ae742f2a7,1492,2-s2.0-85051255473,3
6752b7c6761fb4b037e3ec68,1493,2-s2.0-85049759265,3
6752b7c6b26569ed431ff0f8,1491,2-s2.0-85055697737,1
6752b7c601d5b4ad1e91922b,1495,2-s2.0-85067580115,23
6752b7c6b8b06b06c2118eb9,1494,2-s2.0-85049558565,21
6752b7c6d1f0e3ed14a0673e,1496,2-s2.0-85044790043,0
6752b7c7785a5b7ed6cc0348,1497,2-s2.0-85051467145,8
6752b7c71d9d98991691c4d8,1498,2-s2.0-85053174978,25
6752b7c7761fb4b037e3ec69,1499,2-s2.0-85052607467,6
6752b7c56638396ae742f2a8,1500,2-s2.0-85030853991,11
6752b7c701d5b4ad1e91922c,1501,2-s2.0-85049346058,12
6752b7c7b26569ed431ff0f9,1502,2-s2.0-85089600779,1
6752b7c7b8b06b06c2118eba,1503,2-s2.0-85055988463,9
6752b7c7d1f0e3ed14a0673f,1504,2-s2.0-85052556511,45
6752b7c71d9d98991691c4d9,1506,2-s2.0-85043975323,26
6752b7c8785a5b7ed6cc0349,1505,2-s2.0-85045904555,16
6752b7c8761fb4b037e3ec6a,1507,2-s2.0-85018311743,15
6752b7c66638396ae742f2a9,1508,2-s2.0-85042486319,8
6752b7c801d5b4ad1e91922d,1509,2-s2.0-85052054378,71
6752b7c8d1f0e3ed14a06740,1511,2-s2.0-85046020749,2
6752b7c8b8b06b06c2118ebb,1510,2-s2.0-85046818191,29
6752b7c8b26569ed431ff0fa,1511,2-s2.0-85046020749,2
6752b7c81d9d98991691c4da,1513,2-s2.0-85051265491,1
6752b7c8785a5b7ed6cc034a,1514,2-s2.0-85073096098,0
6752b7c76638396ae742f2aa,1515,2-s2.0-85058499996,5
6752b7c901d5b4ad1e91922e,1516,2-s2.0-85041534434,9
6752b7c9d1f0e3ed14a06741,1518,2-s2.0-85134033351,1
6752b7c9b26569ed431ff0fb,1519,2-s2.0-85046352586,2
6752b7c91d9d98991691c4db,1521,2-s2.0-85057307472,4
6752b7c9b8b06b06c2118ebc,1520,2-s2.0-85017422433,9
6752b7ca761fb4b037e3ec6b,1517,2-s2.0-85047223840,8
6752b7ca01d5b4ad1e91922f,1523,2-s2.0-85040331591,8
6752b7cad1f0e3ed14a06742,1525,2-s2.0-85049125476,0
6752b7cab26569ed431ff0fc,1526,2-s2.0-85036574943,23
6752b7c86638396ae742f2ab,1524,2-s2.0-85044100623,13
6752b7cab8b06b06c2118ebd,1527,2-s2.0-85050869550,3
6752b7ca1d9d98991691c4dc,1528,2-s2.0-85039845687,2
6752b7ca785a5b7ed6cc034b,1522,2-s2.0-85053223073,0
6752b7ca761fb4b037e3ec6c,1529,2-s2.0-85061602467,5
6752b7ca01d5b4ad1e919230,1530,2-s2.0-85047414728,15
6752b7cbd1f0e3ed14a06743,1531,2-s2.0-85050879414,21
6752b7cbb8b06b06c2118ebe,1533,2-s2.0-85054585230,0
6752b7cbb26569ed431ff0fd,1532,2-s2.0-85049137359,21
6752b7cb1d9d98991691c4dd,1535,2-s2.0-85041225504,11
6752b7c96638396ae742f2ac,1534,2-s2.0-85042486023,43
6752b7cb785a5b7ed6cc034c,1536,2-s2.0-85052102647,29
6752b7cb01d5b4ad1e919231,1538,2-s2.0-85050458654,14
6752b7cbd1f0e3ed14a06744,1539,2-s2.0-85043995565,10
6752b7cb761fb4b037e3ec6d,1537,2-s2.0-85062470396,1
6752b7ccb8b06b06c2118ebf,1540,2-s2.0-85053123237,16
6752b7ccb26569ed431ff0fe,1542,2-s2.0-85040185128,57
6752b7cc1d9d98991691c4de,1541,2-s2.0-85056891474,4
6752b7ca6638396ae742f2ad,1543,2-s2.0-85046146332,14
6752b7cc785a5b7ed6cc034d,1544,2-s2.0-85046299713,17
6752b7cc01d5b4ad1e919232,1545,2-s2.0-85074963866,0
6752b7ccd1f0e3ed14a06745,1546,2-s2.0-85053886326,5
6752b7cdb8b06b06c2118ec0,1548,2-s2.0-85042129406,9
6752b7cdb26569ed431ff0ff,1549,2-s2.0-85047471849,5
6752b7cd1d9d98991691c4df,1550,2-s2.0-85100201551,8
6752b7cd785a5b7ed6cc034e,1552,2-s2.0-85050234834,17
6752b7cb6638396ae742f2ae,1551,2-s2.0-85147687236,0
6752b7cd01d5b4ad1e919233,1553,2-s2.0-85035055566,98
6752b7cd761fb4b037e3ec6e,1547,2-s2.0-85054019175,49
6752b7cdd1f0e3ed14a06746,1554,2-s2.0-85050544337,10
6752b7cdb8b06b06c2118ec1,1555,2-s2.0-85051683221,62
6752b7ceb26569ed431ff100,1556,2-s2.0-85063599062,20
6752b7ce1d9d98991691c4e0,1557,2-s2.0-85053935421,24
6752b7ce785a5b7ed6cc034f,1558,2-s2.0-85054082796,16
6752b7ce01d5b4ad1e919234,1560,2-s2.0-85057157600,6
6752b7cc6638396ae742f2af,1559,2-s2.0-85047085039,38
6752b7ced1f0e3ed14a06747,1562,2-s2.0-85046728011,9
6752b7ce761fb4b037e3ec6f,1561,2-s2.0-85046086656,3
6752b7ceb8b06b06c2118ec2,1563,2-s2.0-85041139520,18
6752b7ceb26569ed431ff101,1564,2-s2.0-85057051168,1
6752b7cf1d9d98991691c4e1,1565,2-s2.0-85052592971,3
6752b7cf785a5b7ed6cc0350,1566,2-s2.0-85044513884,1
6752b7cf01d5b4ad1e919235,1567,2-s2.0-85034035389,51
6752b7cfd1f0e3ed14a06748,1569,2-s2.0-85051848430,0
6752b7cd6638396ae742f2b0,1568,2-s2.0-85063429603,4
6752b7cf761fb4b037e3ec70,1570,2-s2.0-85054899816,0
6752b7cfb8b06b06c2118ec3,1571,2-s2.0-85052727555,17
6752b7d0b26569ed431ff102,1572,2-s2.0-85044143803,0
6752b7d01d9d98991691c4e2,1573,2-s2.0-85046351656,40
6752b7d0d1f0e3ed14a06749,1575,2-s2.0-85045851546,2
6752b7d001d5b4ad1e919236,1575,2-s2.0-85045851546,2
6752b7ce6638396ae742f2b1,1577,2-s2.0-85056736812,5
6752b7d0b8b06b06c2118ec4,1579,2-s2.0-85049337189,0
6752b7d0761fb4b037e3ec71,1578,2-s2.0-85111591848,5
6752b7d0b26569ed431ff103,1580,2-s2.0-85029714588,0
6752b7d1785a5b7ed6cc0352,1582,2-s2.0-85049426244,13
6752b7d1d1f0e3ed14a0674a,1583,2-s2.0-85042655078,5
6752b7d11d9d98991691c4e3,1581,2-s2.0-85047349961,35
6752b7d1b8b06b06c2118ec5,1586,2-s2.0-85059434669,1
6752b7d1b26569ed431ff104,1588,2-s2.0-85040354898,25
6752b7d1761fb4b037e3ec72,1587,2-s2.0-85049329853,67
6752b7cf6638396ae742f2b2,1585,2-s2.0-85057986772,28
6752b7d101d5b4ad1e919238,1590,2-s2.0-85065706097,2
6752b7d1785a5b7ed6cc0353,1589,2-s2.0-85058627367,2
6752b7d1d1f0e3ed14a0674b,1591,2-s2.0-85049216476,8
6752b7d2b8b06b06c2118ec6,1592,2-s2.0-85041421941,12
6752b7d21d9d98991691c4e4,1593,2-s2.0-85049583769,9
6752b7d2b26569ed431ff105,1594,2-s2.0-85044081409,20
6752b7d06638396ae742f2b3,1595,2-s2.0-85055635710,15
6752b7d2761fb4b037e3ec73,1597,2-s2.0-85042551227,5
6752b7d201d5b4ad1e919239,1596,2-s2.0-85049869231,5
6752b7d2d1f0e3ed14a0674c,1598,2-s2.0-85047873668,41
6752b7d2785a5b7ed6cc0354,1599,2-s2.0-85055200082,0
6752b7d3b8b06b06c2118ec7,1600,2-s2.0-85042399515,6
6752b7d31d9d98991691c4e5,1601,2-s2.0-85052367445,21
6752b7d301d5b4ad1e91923a,1605,2-s2.0-85047014713,0
6752b7d16638396ae742f2b4,1604,2-s2.0-85046792904,4
6752b7d3b8b06b06c2118ec8,1608,2-s2.0-85053001905,6
6752b7d3d1f0e3ed14a0674d,1606,2-s2.0-85123916501,3
6752b7d3b26569ed431ff107,1609,2-s2.0-85046081817,4
6752b7d3785a5b7ed6cc0355,1607,2-s2.0-85048566013,4
